,current_hp,levels,badges,pokedex_count,m,x,y
0,1.0,8,0,1,2,1,1
1,1.0,8,0,1,2,1,0
2,1.0,8,0,1,2,1,1
3,1.0,8,0,1,2,1,1
4,1.0,8,0,1,2,1,1
5,1.0,8,0,1,2,1,1
6,1.0,8,0,1,2,1,1
7,1.0,8,0,1,2,1,1
8,1.0,8,0,1,2,1,1
9,1.0,8,0,1,2,1,1
10,1.0,8,0,1,2,1,1
11,1.0,8,0,1,2,1,1
12,1.0,8,0,1,2,1,1
13,1.0,8,0,1,2,1,1
14,1.0,8,0,1,2,1,1
15,1.0,8,0,1,2,1,1
16,1.0,8,0,1,2,1,1
17,1.0,8,0,1,2,1,1
18,1.0,8,0,1,2,1,1
19,1.0,8,0,1,2,1,1
20,1.0,8,0,1,2,1,1
21,1.0,8,0,1,2,1,1
22,1.0,8,0,1,2,1,1
23,1.0,8,0,1,2,1,0
24,1.0,8,0,1,2,1,0
25,1.0,8,0,1,2,0,0
26,1.0,8,0,1,2,0,0
27,1.0,8,0,1,2,0,1
28,1.0,8,0,1,2,0,1
29,1.0,8,0,1,2,0,0
30,1.0,8,0,1,2,0,1
31,1.0,8,0,1,2,1,1
32,1.0,8,0,1,2,1,0
33,1.0,8,0,1,2,1,0
34,1.0,8,0,1,2,0,0
35,1.0,8,0,1,2,1,0
36,1.0,8,0,1,2,1,1
37,1.0,8,0,1,2,0,1
38,1.0,8,0,1,2,0,0
39,1.0,8,0,1,2,1,0
40,1.0,8,0,1,2,1,1
41,1.0,8,0,1,2,0,1
42,1.0,8,0,1,2,1,1
43,1.0,8,0,1,2,1,1
44,1.0,8,0,1,2,1,0
45,1.0,8,0,1,2,1,0
46,1.0,8,0,1,2,1,0
47,1.0,8,0,1,2,0,0
48,1.0,8,0,1,2,0,0
49,1.0,8,0,1,2,0,0
50,1.0,8,0,1,2,0,0
51,1.0,8,0,1,2,0,0
52,1.0,8,0,1,2,0,0
53,1.0,8,0,1,2,0,0
54,1.0,8,0,1,2,0,0
55,1.0,8,0,1,2,0,0
56,1.0,8,0,1,2,1,0
57,1.0,8,0,1,2,1,0
58,1.0,8,0,1,2,0,0
59,1.0,8,0,1,2,0,1
60,1.0,8,0,1,2,0,1
61,1.0,8,0,1,2,0,1
62,1.0,8,0,1,2,0,1
63,1.0,8,0,1,2,1,1
64,1.0,8,0,1,2,1,1
65,1.0,8,0,1,2,1,1
66,1.0,8,0,1,2,1,1
67,1.0,8,0,1,2,0,1
68,1.0,8,0,1,2,1,1
69,1.0,8,0,1,2,1,1
70,1.0,8,0,1,2,1,0
71,1.0,8,0,1,2,1,0
72,1.0,8,0,1,2,0,0
73,1.0,8,0,1,2,1,0
74,1.0,8,0,1,2,1,0
75,1.0,8,0,1,2,1,0
76,1.0,8,0,1,2,1,0
77,1.0,8,0,1,2,1,0
78,1.0,8,0,1,2,1,1
79,1.0,8,0,1,2,1,1
80,1.0,8,0,1,2,0,1
81,1.0,8,0,1,2,0,1
82,1.0,8,0,1,2,0,1
83,1.0,8,0,1,2,1,1
84,1.0,8,0,1,2,1,1
85,1.0,8,0,1,2,1,0
86,1.0,8,0,1,2,1,0
87,1.0,8,0,1,2,1,1
88,1.0,8,0,1,2,0,1
89,1.0,8,0,1,2,1,1
90,1.0,8,0,1,2,1,1
91,1.0,8,0,1,2,1,0
92,1.0,8,0,1,2,1,0
93,1.0,8,0,1,2,1,0
94,1.0,8,0,1,2,1,0
95,1.0,8,0,1,2,1,0
96,1.0,8,0,1,2,1,0
97,1.0,8,0,1,2,0,0
98,1.0,8,0,1,2,0,0
99,1.0,8,0,1,2,0,0
100,1.0,8,0,1,2,0,0
101,1.0,8,0,1,2,0,1
102,1.0,8,0,1,2,0,1
103,1.0,8,0,1,2,1,1
104,1.0,8,0,1,2,1,0
105,1.0,8,0,1,2,1,0
106,1.0,8,0,1,2,0,0
107,1.0,8,0,1,2,0,0
108,1.0,8,0,1,2,0,1
109,1.0,8,0,1,2,0,1
110,1.0,8,0,1,2,0,1
111,1.0,8,0,1,2,0,1
112,1.0,8,0,1,2,0,1
113,1.0,8,0,1,2,1,1
114,1.0,8,0,1,2,1,1
115,1.0,8,0,1,2,1,1
116,1.0,8,0,1,2,1,1
117,1.0,8,0,1,2,0,1
118,1.0,8,0,1,2,0,1
119,1.0,8,0,1,2,0,0
120,1.0,8,0,1,2,0,0
121,1.0,8,0,1,2,0,0
122,1.0,8,0,1,2,0,0
123,1.0,8,0,1,2,0,0
124,1.0,8,0,1,2,0,0
125,1.0,8,0,1,2,0,0
126,1.0,8,0,1,2,0,0
127,1.0,8,0,1,2,0,0
128,1.0,8,0,1,2,0,0
129,1.0,8,0,1,2,0,0
130,1.0,8,0,1,2,0,0
131,1.0,8,0,1,2,0,0
132,1.0,8,0,1,2,0,0
133,1.0,8,0,1,2,0,0
134,1.0,8,0,1,2,0,0
135,1.0,8,0,1,2,0,0
136,1.0,8,0,1,2,0,0
137,1.0,8,0,1,2,0,0
138,1.0,8,0,1,2,0,0
139,1.0,8,0,1,2,1,0
140,1.0,8,0,1,2,1,0
141,1.0,8,0,1,2,1,1
142,1.0,8,0,1,2,1,1
143,1.0,8,0,1,2,1,0
144,1.0,8,0,1,2,0,0
145,1.0,8,0,1,2,0,1
146,1.0,8,0,1,2,1,1
147,1.0,8,0,1,2,1,1
148,1.0,8,0,1,2,1,1
149,1.0,8,0,1,2,1,1
150,1.0,8,0,1,2,0,1
151,1.0,8,0,1,2,0,1
152,1.0,8,0,1,2,0,0
153,1.0,8,0,1,2,0,0
154,1.0,8,0,1,2,0,1
155,1.0,8,0,1,2,1,1
156,1.0,8,0,1,2,1,0
157,1.0,8,0,1,2,1,0
158,1.0,8,0,1,2,1,0
159,1.0,8,0,1,2,1,0
160,1.0,8,0,1,2,1,0
161,1.0,8,0,1,2,1,0
162,1.0,8,0,1,2,1,1
163,1.0,8,0,1,2,0,1
164,1.0,8,0,1,2,1,1
165,1.0,8,0,1,2,1,1
166,1.0,8,0,1,2,1,1
167,1.0,8,0,1,2,0,1
168,1.0,8,0,1,2,1,1
